split,slice_id,model_type,policy,certified,true_descent,false_certification,true_directional_derivative,cosine_to_exact,exact_blocks,exact_fraction,mode
id,salt_canopy_001_il_0722,salt_canopy,random-12,False,True,False,-72.90401849151189,0.8570109648446559,12,0.5,random-repair
id,salt_canopy_001_il_0722,salt_canopy,random-15,False,True,False,-78.85882012049716,0.9270116368941583,15,0.625,random-repair
id,salt_canopy_001_il_0722,salt_canopy,random-16,False,True,False,-81.42027532475225,0.9571223940434452,16,0.6666666666666666,random-repair
id,salt_canopy_001_il_0722,salt_canopy,random-20,False,True,False,-82.79105938118778,0.9732364161660565,20,0.8333333333333334,random-repair
id,salt_canopy_001_il_0722,salt_canopy,exact,True,True,False,-85.06777798896267,1.0,24,1.0,exact
id,fault_004_il_0138,fault,neural-only,False,False,False,7.157833152942535,-0.21274853807749494,0,0.0,unverified
id,fault_004_il_0138,fault,global-fallback,True,True,False,-33.64457033465138,1.0000000000000002,24,1.0,exact-fallback
id,fault_004_il_0138,fault,wavecert-selective,True,True,False,-32.31535386921953,0.9604923929118256,18,0.75,selective-repair
id,fault_004_il_0138,fault,random-1,False,False,False,6.816181094845639,-0.2025937923132128,1,0.041666666666666664,random-repair
id,fault_004_il_0138,fault,random-2,False,False,False,6.165358389412697,-0.1832497287998605,2,0.08333333333333333,random-repair
id,fault_004_il_0138,fault,random-4,False,False,False,3.1475364365393963,-0.09355258234038642,4,0.16666666666666666,random-repair
id,fault_004_il_0138,fault,random-8,False,True,False,-3.194656417923621,0.09495310494821106,8,0.3333333333333333,random-repair
id,fault_004_il_0138,fault,random-12,False,True,False,-5.457047513813572,0.16219697441620248,12,0.5,random-repair
id,fault_004_il_0138,fault,random-15,False,True,False,-18.10226285228231,0.5380441085210808,15,0.625,random-repair
id,fault_004_il_0138,fault,random-16,False,True,False,-13.37118680875169,0.39742480512465844,16,0.6666666666666666,random-repair
id,fault_004_il_0138,fault,random-20,False,True,False,-24.87652536588009,0.7393919767273455,20,0.8333333333333334,random-repair
id,fault_004_il_0138,fault,exact,True,True,False,-33.64457033465138,1.0000000000000002,24,1.0,exact
id,salt_canopy_003_il_0484,salt_canopy,neural-only,False,True,False,-23.798276909989752,0.5559716022715899,0,0.0,unverified
id,salt_canopy_003_il_0484,salt_canopy,global-fallback,True,True,False,-42.8048425724528,1.0,24,1.0,exact-fallback
id,salt_canopy_003_il_0484,salt_canopy,wavecert-selective,True,True,False,-39.57481999103323,0.9245407204581505,16,0.6666666666666666,selective-repair
id,salt_canopy_003_il_0484,salt_canopy,random-1,False,True,False,-24.42242994535145,0.5705529673193702,1,0.041666666666666664,random-repair
id,salt_canopy_003_il_0484,salt_canopy,random-2,False,True,False,-26.28300486795557,0.6140194260373261,2,0.08333333333333333,random-repair
id,salt_canopy_003_il_0484,salt_canopy,random-4,False,True,False,-29.06010099147012,0.6788975089040938,4,0.16666666666666666,random-repair
id,salt_canopy_003_il_0484,salt_canopy,random-8,False,True,False,-28.528698532868077,0.6664829682431263,8,0.3333333333333333,random-repair
id,salt_canopy_003_il_0484,salt_canopy,random-12,False,True,False,-37.21122528178487,0.8693227925975895,12,0.5,random-repair
id,salt_canopy_003_il_0484,salt_canopy,random-15,False,True,False,-39.862535718298105,0.9312622900277118,15,0.625,random-repair
id,salt_canopy_003_il_0484,salt_canopy,random-16,False,True,False,-40.69646961242856,0.9507445225045376,16,0.6666666666666666,random-repair
id,salt_canopy_003_il_0484,salt_canopy,random-20,False,True,False,-42.037443251260854,0.9820721377518669,20,0.8333333333333334,random-repair
id,salt_canopy_003_il_0484,salt_canopy,exact,True,True,False,-42.8048425724528,1.0,24,1.0,exact
id,seam_006_xl_0683,seam,neural-only,False,True,False,-6.462241184361203,0.32223405210051986,0,0.0,unverified
id,seam_006_xl_0683,seam,global-fallback,True,True,False,-20.054494992805196,1.0000000000000002,24,1.0,exact-fallback
id,seam_006_xl_0683,seam,wavecert-selective,True,True,False,-19.02786188404649,0.9488078304077454,15,0.625,selective-repair
id,seam_006_xl_0683,seam,random-1,False,True,False,-7.014526069653796,0.3497732589212717,1,0.041666666666666664,random-repair
id,seam_006_xl_0683,seam,random-2,False,True,False,-6.5674839953487,0.3274818935956687,2,0.08333333333333333,random-repair
id,seam_006_xl_0683,seam,random-4,False,True,False,-7.697905769995477,0.38384939499883686,4,0.16666666666666666,random-repair
id,seam_006_xl_0683,seam,random-8,False,True,False,-10.102986479971324,0.5037766587289234,8,0.3333333333333333,random-repair
id,seam_006_xl_0683,seam,random-12,False,True,False,-14.033509080990797,0.6997687593741702,12,0.5,random-repair
id,seam_006_xl_0683,seam,random-15,False,True,False,-14.612895670739546,0.7286593691829244,15,0.625,random-repair
id,seam_006_xl_0683,seam,random-16,False,True,False,-16.073559042007247,0.8014940813904234,16,0.6666666666666666,random-repair
id,seam_006_xl_0683,seam,random-20,False,True,False,-18.577688047753675,0.9263603024867326,20,0.8333333333333334,random-repair
id,seam_006_xl_0683,seam,exact,True,True,False,-20.054494992805196,1.0000000000000002,24,1.0,exact
id,fault_000_xl_0652,fault,neural-only,False,False,False,8.5948888959851,-0.18743756395511185,0,0.0,unverified
id,fault_000_xl_0652,fault,global-fallback,True,True,False,-45.854676696734245,1.0,24,1.0,exact-fallback
id,fault_000_xl_0652,fault,wavecert-selective,True,True,False,-44.67465624749084,0.9742660828894808,17,0.7083333333333334,selective-repair
id,fault_000_xl_0652,fault,random-1,False,False,False,7.226825771744258,-0.15760280722378212,1,0.041666666666666664,random-repair
id,fault_000_xl_0652,fault,random-2,False,False,False,7.355392166534468,-0.16040658655561552,2,0.08333333333333333,random-repair
id,fault_000_xl_0652,fault,random-4,False,False,False,6.580057804048969,-0.1434980743091271,4,0.16666666666666666,random-repair
id,fault_000_xl_0652,fault,random-8,False,False,False,0.12897207405497704,-0.0028126263959497443,8,0.3333333333333333,random-repair
id,fault_000_xl_0652,fault,random-12,False,True,False,-23.776364829256828,0.5185155919101743,12,0.5,random-repair
id,fault_000_xl_0652,fault,random-15,False,True,False,-35.82906474910147,0.7813611899624018,15,0.625,random-repair
id,fault_000_xl_0652,fault,random-16,False,True,False,-23.7630293860291,0.5182247722121983,16,0.6666666666666666,random-repair
id,fault_000_xl_0652,fault,random-20,False,True,False,-44.17938280521162,0.963465146584668,20,0.8333333333333334,random-repair
id,fault_000_xl_0652,fault,exact,True,True,False,-45.854676696734245,1.0,24,1.0,exact
ood,penobscot_000_il_0101,penobscot,neural-only,False,False,False,1.0153180718157346,-0.06352833520359011,0,0.0,unverified
ood,penobscot_000_il_0101,penobscot,global-fallback,True,True,False,-15.982129368917523,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0101,penobscot,wavecert-selective,True,True,False,-15.349043541921066,0.960387892477726,21,0.875,selective-repair
ood,penobscot_000_il_0101,penobscot,random-1,False,False,False,0.7411352620229945,-0.04637274826872408,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0101,penobscot,random-2,False,False,False,1.0825334140600638,-0.06773399145206545,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0101,penobscot,random-4,False,False,False,0.0958153192469271,-0.005995153526492645,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0101,penobscot,random-8,False,True,False,-1.1725986972474054,0.07336936588236528,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0101,penobscot,random-12,False,True,False,-4.191483207025092,0.262260623116767,12,0.5,random-repair
ood,penobscot_000_il_0101,penobscot,random-15,False,True,False,-6.112704061174492,0.38247119142100333,15,0.625,random-repair
ood,penobscot_000_il_0101,penobscot,random-16,False,True,False,-6.882686076371958,0.4306488777244909,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0101,penobscot,random-20,False,True,False,-10.364248821923248,0.6484898590597021,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0101,penobscot,exact,True,True,False,-15.982129368917523,1.0,24,1.0,exact
ood,penobscot_000_il_0102,penobscot,neural-only,False,False,False,1.0176994523707203,-0.06406419956260015,0,0.0,unverified
ood,penobscot_000_il_0102,penobscot,global-fallback,True,True,False,-15.885618790511517,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0102,penobscot,wavecert-selective,True,True,False,-15.247797165729065,0.9598491167896199,21,0.875,selective-repair
ood,penobscot_000_il_0102,penobscot,random-1,False,False,False,0.8434659897906525,-0.05309619983418301,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0102,penobscot,random-2,False,False,False,0.9926252214351834,-0.062485776256199645,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0102,penobscot,random-4,False,False,False,1.227546716527196,-0.07727408876640113,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0102,penobscot,random-8,False,False,False,0.33215192683608485,-0.020908970007166433,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0102,penobscot,random-12,False,True,False,-4.044956346982575,0.25463007770264695,12,0.5,random-repair
ood,penobscot_000_il_0102,penobscot,random-15,False,True,False,-2.9950998172283754,0.18854158951726516,15,0.625,random-repair
ood,penobscot_000_il_0102,penobscot,random-16,False,True,False,-4.987674097969875,0.3139741777606432,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0102,penobscot,random-20,False,True,False,-13.739145745796666,0.8648794816858543,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0102,penobscot,exact,True,True,False,-15.885618790511517,1.0,24,1.0,exact
ood,penobscot_000_il_0175,penobscot,neural-only,False,False,False,1.023992919002259,-0.05274941620596884,0,0.0,unverified
ood,penobscot_000_il_0175,penobscot,global-fallback,True,True,False,-19.412402878619712,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0175,penobscot,wavecert-selective,True,True,False,-18.907744456042522,0.9740032995537607,21,0.875,selective-repair
ood,penobscot_000_il_0175,penobscot,random-1,False,False,False,1.5692556826070485,-0.08083778666758369,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0175,penobscot,random-2,False,False,False,0.7680979765668767,-0.039567382841247285,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0175,penobscot,random-4,False,True,False,-1.738215019106829,0.08954146634888004,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0175,penobscot,random-8,False,True,False,-2.371549204300579,0.12216670028585377,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0175,penobscot,random-12,False,True,False,-3.436532233701616,0.17702765882149082,12,0.5,random-repair
ood,penobscot_000_il_0175,penobscot,random-15,False,True,False,-6.912840607154157,0.35610432414669124,15,0.625,random-repair
ood,penobscot_000_il_0175,penobscot,random-16,False,True,False,-11.138701384366922,0.573793025727628,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0175,penobscot,random-20,False,True,False,-11.014539489675416,0.5673970171825833,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0175,penobscot,exact,True,True,False,-19.412402878619712,1.0,24,1.0,exact
ood,penobscot_000_il_0177,penobscot,neural-only,False,False,False,0.9866757480681327,-0.05074483843177842,0,0.0,unverified
ood,penobscot_000_il_0177,penobscot,global-fallback,True,True,False,-19.443864214773743,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0177,penobscot,wavecert-selective,True,True,False,-18.939230137430506,0.9740466158491372,21,0.875,selective-repair
ood,penobscot_000_il_0177,penobscot,random-1,False,False,False,0.6089140649365536,-0.03131651497925454,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0177,penobscot,random-2,False,True,False,-1.2881508875494818,0.0662497368486417,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0177,penobscot,random-4,False,False,False,0.9259934272723516,-0.047623940233483396,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0177,penobscot,random-8,False,False,False,0.2724393507862457,-0.01401158472291953,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0177,penobscot,random-12,False,True,False,-5.559616085493097,0.2859316452780418,12,0.5,random-repair
ood,penobscot_000_il_0177,penobscot,random-15,False,True,False,-8.059288909180374,0.4144900838721555,15,0.625,random-repair
ood,penobscot_000_il_0177,penobscot,random-16,False,True,False,-15.21050037039518,0.7822776482278664,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0177,penobscot,random-20,False,True,False,-15.17565987660559,0.7804857979349029,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0177,penobscot,exact,True,True,False,-19.443864214773743,1.0,24,1.0,exact
ood,penobscot_000_il_0180,penobscot,neural-only,False,False,False,0.8983408249668082,-0.04748722309905383,0,0.0,unverified
ood,penobscot_000_il_0180,penobscot,global-fallback,True,True,False,-18.917526996534527,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0180,penobscot,wavecert-selective,True,True,False,-18.398762942329068,0.9725775967281299,21,0.875,selective-repair
ood,penobscot_000_il_0180,penobscot,random-1,False,False,False,0.13753841087237673,-0.007270422338901499,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0180,penobscot,random-2,False,True,False,-0.09346281979207854,0.004940541108211436,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0180,penobscot,random-4,False,True,False,-1.1955174252312841,0.06319628487646875,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0180,penobscot,random-8,False,True,False,-3.470504319753097,0.18345443991642532,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0180,penobscot,random-12,False,True,False,-5.376624500564561,0.2842139197977357,12,0.5,random-repair
ood,penobscot_000_il_0180,penobscot,random-15,False,True,False,-6.321189521777353,0.33414460161390674,15,0.625,random-repair
ood,penobscot_000_il_0180,penobscot,random-16,False,True,False,-8.630960233955449,0.4562414651522127,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0180,penobscot,random-20,False,True,False,-10.279727511788561,0.5433970049928668,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0180,penobscot,exact,True,True,False,-18.917526996534527,1.0,24,1.0,exact
ood,penobscot_000_il_0206,penobscot,neural-only,False,False,False,0.9241042593232535,-0.04567290460199648,0,0.0,unverified
ood,penobscot_000_il_0206,penobscot,global-fallback,True,True,False,-20.233095910498722,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0206,penobscot,wavecert-selective,True,True,False,-19.746513211305572,0.9759511494758119,21,0.875,selective-repair
ood,penobscot_000_il_0206,penobscot,random-1,False,False,False,0.7971287217986176,-0.039397268975777264,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0206,penobscot,random-2,False,False,False,0.8987645028738609,-0.04442051314586525,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0206,penobscot,random-4,False,True,False,-1.5969123102668574,0.07892575201199131,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0206,penobscot,random-8,False,True,False,-1.6992186915214493,0.0839821399077016,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0206,penobscot,random-12,False,True,False,-3.951777609198194,0.19531255259595048,12,0.5,random-repair
ood,penobscot_000_il_0206,penobscot,random-15,False,True,False,-4.0978963019142745,0.20253431902074476,15,0.625,random-repair
ood,penobscot_000_il_0206,penobscot,random-16,False,True,False,-6.437806546795031,0.318181981406737,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0206,penobscot,random-20,False,True,False,-15.313327926104936,0.7568455165657088,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0206,penobscot,exact,True,True,False,-20.233095910498722,1.0,24,1.0,exact
ood,penobscot_000_il_0234,penobscot,neural-only,False,False,False,0.7361938985142764,-0.036358405296728846,0,0.0,unverified
ood,penobscot_000_il_0234,penobscot,global-fallback,True,True,False,-20.248245007063367,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0234,penobscot,wavecert-selective,True,True,False,-19.77151623831397,0.9764557980909905,21,0.875,selective-repair
ood,penobscot_000_il_0234,penobscot,random-1,False,False,False,1.2199839898559015,-0.06025134471803974,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0234,penobscot,random-2,False,False,False,0.8888471699942619,-0.04389749184110515,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0234,penobscot,random-4,False,True,False,-0.21922763003989837,0.010826994140155038,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0234,penobscot,random-8,False,True,False,-0.054466441032199886,0.002689933918381574,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0234,penobscot,random-12,False,True,False,-6.934887360754159,0.3424932559999646,12,0.5,random-repair
ood,penobscot_000_il_0234,penobscot,random-15,False,True,False,-9.304798304656874,0.45953603887206046,15,0.625,random-repair
ood,penobscot_000_il_0234,penobscot,random-16,False,True,False,-10.003349891714048,0.4940354034744491,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0234,penobscot,random-20,False,True,False,-16.428870960775836,0.8113725883425856,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0234,penobscot,exact,True,True,False,-20.248245007063367,1.0,24,1.0,exact
ood,penobscot_000_il_0294,penobscot,neural-only,False,False,False,0.25584596544284044,-0.010734140528378497,0,0.0,unverified
ood,penobscot_000_il_0294,penobscot,global-fallback,True,True,False,-23.834788147820966,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0294,penobscot,wavecert-selective,True,True,False,-23.416087570193582,0.9824332158930619,21,0.875,selective-repair
ood,penobscot_000_il_0294,penobscot,random-1,False,True,False,-1.1294804163633851,0.047387894088189934,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0294,penobscot,random-2,False,True,False,-1.3076700691825762,0.054863926671910715,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0294,penobscot,random-4,False,False,False,0.11000234771667033,-0.004615201403698115,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0294,penobscot,random-8,False,True,False,-2.6462804330792205,0.11102596828917691,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0294,penobscot,random-12,False,True,False,-8.548660129820474,0.35866314719487075,12,0.5,random-repair
ood,penobscot_000_il_0294,penobscot,random-15,False,True,False,-17.760601476249832,0.7451545768353538,15,0.625,random-repair
ood,penobscot_000_il_0294,penobscot,random-16,False,True,False,-14.234713137629681,0.5972242358248548,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0294,penobscot,random-20,False,True,False,-19.418493414416954,0.8147122304584964,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0294,penobscot,exact,True,True,False,-23.834788147820966,1.0,24,1.0,exact
ood,penobscot_000_il_0303,penobscot,neural-only,False,False,False,0.27343841322320006,-0.011318679865866333,0,0.0,unverified
ood,penobscot_000_il_0303,penobscot,global-fallback,True,True,False,-24.158154172007826,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_il_0303,penobscot,wavecert-selective,True,True,False,-23.753507861670716,0.9832501147456884,21,0.875,selective-repair
ood,penobscot_000_il_0303,penobscot,random-1,False,False,False,0.589183611260411,-0.02438860216990836,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0303,penobscot,random-2,False,True,False,-1.189230987555699,0.04922689784526945,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0303,penobscot,random-4,False,True,False,-1.9669417216499732,0.08141937118395737,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0303,penobscot,random-8,False,True,False,-2.340877086278642,0.09689801089981569,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0303,penobscot,random-12,False,True,False,-6.806993508980384,0.2817679471914159,12,0.5,random-repair
ood,penobscot_000_il_0303,penobscot,random-15,False,True,False,-14.984554905898737,0.6202690321126195,15,0.625,random-repair
ood,penobscot_000_il_0303,penobscot,random-16,False,True,False,-15.248321787432612,0.6311873696501581,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0303,penobscot,random-20,False,True,False,-18.824416491548234,0.779215843955503,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0303,penobscot,exact,True,True,False,-24.158154172007826,1.0000000000000002,24,1.0,exact
ood,penobscot_000_il_0315,penobscot,neural-only,False,False,False,0.13525199131877685,-0.00539367392328462,0,0.0,unverified
ood,penobscot_000_il_0315,penobscot,global-fallback,True,True,False,-25.076041533562318,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0315,penobscot,wavecert-selective,True,True,False,-24.851870974140756,0.9910603689533087,22,0.9166666666666666,selective-repair
ood,penobscot_000_il_0315,penobscot,random-1,False,True,False,-0.08922034186583658,0.0035579914695237046,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0315,penobscot,random-2,False,True,False,-0.9707997278016401,0.038714233524549745,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0315,penobscot,random-4,False,True,False,-0.5315403363888731,0.021197138937477347,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0315,penobscot,random-8,False,True,False,-5.4049220002020215,0.21554127643982235,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0315,penobscot,random-12,False,True,False,-7.650682741434316,0.30509930090817877,12,0.5,random-repair
ood,penobscot_000_il_0315,penobscot,random-15,False,True,False,-15.068572278214242,0.6009151108657298,15,0.625,random-repair
ood,penobscot_000_il_0315,penobscot,random-16,False,True,False,-12.445099795092501,0.4962944322147382,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0315,penobscot,random-20,False,True,False,-18.63217433273146,0.7430269369985595,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0315,penobscot,exact,True,True,False,-25.076041533562318,1.0,24,1.0,exact
ood,penobscot_000_il_0332,penobscot,neural-only,False,False,False,0.149457403556508,-0.005728861583846664,0,0.0,unverified
ood,penobscot_000_il_0332,penobscot,global-fallback,True,True,False,-26.088499672941005,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_il_0332,penobscot,wavecert-selective,True,True,False,-25.87487604222716,0.9918115785349125,22,0.9166666666666666,selective-repair
ood,penobscot_000_il_0332,penobscot,random-1,False,True,False,-0.2097493912667608,0.008039917737558237,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0332,penobscot,random-2,False,True,False,-0.37373148852306637,0.014325526312680253,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0332,penobscot,random-4,False,True,False,-0.0008559911262213116,3.281105226258554e-05,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0332,penobscot,random-8,False,True,False,-4.444128275790801,0.17034817377406536,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0332,penobscot,random-12,False,True,False,-9.963162459322362,0.3818986367259806,12,0.5,random-repair
ood,penobscot_000_il_0332,penobscot,random-15,False,True,False,-13.178734660777327,0.5051549466620465,15,0.625,random-repair
ood,penobscot_000_il_0332,penobscot,random-16,False,True,False,-16.60771241425094,0.6365913188743645,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0332,penobscot,random-20,False,True,False,-21.089189448149874,0.8083711103564761,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0332,penobscot,exact,True,True,False,-26.088499672941005,1.0000000000000002,24,1.0,exact
ood,penobscot_000_il_0342,penobscot,neural-only,False,False,False,0.1322235965209361,-0.004979867263465689,0,0.0,unverified
ood,penobscot_000_il_0342,penobscot,global-fallback,True,True,False,-26.551630701280224,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0342,penobscot,wavecert-selective,True,True,False,-26.185803722856342,0.986222052327421,21,0.875,selective-repair
ood,penobscot_000_il_0342,penobscot,random-1,False,True,False,-1.3079607453673534,0.04926103259278489,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0342,penobscot,random-2,False,True,False,-0.21096538946271737,0.00794547769348663,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0342,penobscot,random-4,False,True,False,-3.3134068214259123,0.1247910856663938,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0342,penobscot,random-8,False,True,False,-4.021859235338253,0.1514731535921947,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0342,penobscot,random-12,False,True,False,-6.609109468913616,0.24891538840945646,12,0.5,random-repair
ood,penobscot_000_il_0342,penobscot,random-15,False,True,False,-12.16223761098226,0.4580599115667815,15,0.625,random-repair
ood,penobscot_000_il_0342,penobscot,random-16,False,True,False,-10.075364364131122,0.3794631100998752,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0342,penobscot,random-20,False,True,False,-19.65426257719622,0.7402280785808217,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0342,penobscot,exact,True,True,False,-26.551630701280224,1.0,24,1.0,exact
ood,penobscot_000_il_0392,penobscot,neural-only,False,False,False,0.08813343956420183,-0.003149252332776679,0,0.0,unverified
ood,penobscot_000_il_0392,penobscot,global-fallback,True,True,False,-27.9855121950469,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0392,penobscot,wavecert-selective,True,True,False,-27.63721675697932,0.9875544376089989,21,0.875,selective-repair
ood,penobscot_000_il_0392,penobscot,random-1,False,True,False,-0.03274688559724337,0.0011701370826809083,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0392,penobscot,random-2,False,True,False,-1.0571680989811911,0.037775549420471115,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0392,penobscot,random-4,False,True,False,-4.368721057879248,0.1561065249558827,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0392,penobscot,random-8,False,True,False,-3.334558379095797,0.11915302303046552,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0392,penobscot,random-12,False,True,False,-10.271049245790234,0.3670130878507946,12,0.5,random-repair
ood,penobscot_000_il_0392,penobscot,random-15,False,True,False,-21.46781997892388,0.7671047729733325,15,0.625,random-repair
ood,penobscot_000_il_0392,penobscot,random-16,False,True,False,-17.64152050979768,0.6303804763994999,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0392,penobscot,random-20,False,True,False,-22.638600879101535,0.8089400230133467,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0392,penobscot,exact,True,True,False,-27.9855121950469,1.0,24,1.0,exact
ood,penobscot_000_il_0438,penobscot,neural-only,False,False,False,0.0704704489073994,-0.0024661205376544973,0,0.0,unverified
ood,penobscot_000_il_0438,penobscot,global-fallback,True,True,False,-28.575427612481285,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_il_0438,penobscot,wavecert-selective,True,True,False,-28.229074515126626,0.9878793380784482,21,0.875,selective-repair
ood,penobscot_000_il_0438,penobscot,random-1,False,True,False,-1.2039652199165363,0.04213288550722033,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0438,penobscot,random-2,False,True,False,-0.5043700442794555,0.0176504810748363,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0438,penobscot,random-4,False,True,False,-2.0818331386527644,0.07285396274327155,4,0.16666666666666666,random-repair
ood,penobscot_000_il_0438,penobscot,random-8,False,True,False,-7.772768164885962,0.2720088136665694,8,0.3333333333333333,random-repair
ood,penobscot_000_il_0438,penobscot,random-12,False,True,False,-8.387687779055874,0.29352798820033293,12,0.5,random-repair
ood,penobscot_000_il_0438,penobscot,random-15,False,True,False,-12.103794352464266,0.4235735162604366,15,0.625,random-repair
ood,penobscot_000_il_0438,penobscot,random-16,False,True,False,-11.01552610712881,0.38548945816360797,16,0.6666666666666666,random-repair
ood,penobscot_000_il_0438,penobscot,random-20,False,True,False,-27.601689646411693,0.9659239406921674,20,0.8333333333333334,random-repair
ood,penobscot_000_il_0438,penobscot,exact,True,True,False,-28.575427612481285,1.0000000000000002,24,1.0,exact
ood,penobscot_000_il_0467,penobscot,neural-only,False,False,False,0.08265907996997121,-0.0028342923630989224,0,0.0,unverified
ood,penobscot_000_il_0467,penobscot,global-fallback,True,True,False,-29.163921494533078,1.0,24,1.0,exact-fallback
ood,penobscot_000_il_0467,penobscot,wavecert-selective,True,True,False,-28.81721374243091,0.9881117581472312,21,0.875,selective-repair
ood,penobscot_000_il_0467,penobscot,random-1,False,True,False,-1.2219481938017305,0.041899310215561786,1,0.041666666666666664,random-repair
ood,penobscot_000_il_0467,penobscot,random-2,False,True,False,-0.2722727793378916,0.009335945421089212,2,0.08333333333333333,random-repair
ood,penobscot_000_il_0467,penobscot,random-4,False,True,False,-3.7147540602521145,0.12737498490895555,4,0.16666666666666666,random-repair
