split,dataset_split,slice_id,model_type,case_index,repeat,matched_exact_blocks,true_descent,true_directional_derivative,cosine_to_exact
ood,test_ood,penobscot_000_il_0506,penobscot,16,31,21,True,-17.50474427062767,0.6612678148719385
ood,test_ood,penobscot_000_il_0506,penobscot,16,32,21,True,-23.616207846193873,0.8921374637970754
ood,test_ood,penobscot_000_il_0506,penobscot,16,33,21,True,-20.071610307994533,0.7582350067004264
ood,test_ood,penobscot_000_il_0506,penobscot,16,34,21,True,-19.748140037918375,0.7460154349453444
ood,test_ood,penobscot_000_il_0506,penobscot,16,35,21,True,-22.00992273783296,0.831457648814033
ood,test_ood,penobscot_000_il_0506,penobscot,16,36,21,True,-22.314613839161105,0.842967809469408
ood,test_ood,penobscot_000_il_0506,penobscot,16,37,21,True,-20.93459427477103,0.7908355127779338
ood,test_ood,penobscot_000_il_0506,penobscot,16,38,21,True,-21.34177405185532,0.8062173359733957
ood,test_ood,penobscot_000_il_0506,penobscot,16,39,21,True,-26.06355745180599,0.9845897442137828
ood,test_ood,penobscot_000_il_0506,penobscot,16,40,21,True,-25.485172911193693,0.9627404058050996
ood,test_ood,penobscot_000_il_0506,penobscot,16,41,21,True,-24.067379856466637,0.9091811591948459
ood,test_ood,penobscot_000_il_0506,penobscot,16,42,21,True,-20.630742931744514,0.779357075244505
ood,test_ood,penobscot_000_il_0506,penobscot,16,43,21,True,-20.8451478618147,0.7874565411614778
ood,test_ood,penobscot_000_il_0506,penobscot,16,44,21,True,-22.788023906984968,0.8608515806487195
ood,test_ood,penobscot_000_il_0506,penobscot,16,45,21,True,-26.25662967608703,0.9918833353619277
ood,test_ood,penobscot_000_il_0506,penobscot,16,46,21,True,-17.941537874279323,0.6777683445210022
ood,test_ood,penobscot_000_il_0506,penobscot,16,47,21,True,-23.38794222033262,0.8835143894299204
ood,test_ood,penobscot_000_il_0506,penobscot,16,48,21,True,-20.276095178912033,0.7659597275918295
ood,test_ood,penobscot_000_il_0506,penobscot,16,49,21,True,-24.215752066675314,0.914786140662473
ood,test_ood,penobscot_000_il_0506,penobscot,16,50,21,True,-26.203968378706254,0.9898939763339448
ood,test_ood,penobscot_000_il_0506,penobscot,16,51,21,True,-22.769037111067668,0.8601343261231154
ood,test_ood,penobscot_000_il_0506,penobscot,16,52,21,True,-19.10218715491809,0.7216136016567217
ood,test_ood,penobscot_000_il_0506,penobscot,16,53,21,True,-21.326985804170658,0.8056586878674292
ood,test_ood,penobscot_000_il_0506,penobscot,16,54,21,True,-26.226456172861077,0.9907434862880546
ood,test_ood,penobscot_000_il_0506,penobscot,16,55,21,True,-24.695212246348312,0.9328984638377658
ood,test_ood,penobscot_000_il_0506,penobscot,16,56,21,True,-21.53778003595174,0.813621754272882
ood,test_ood,penobscot_000_il_0506,penobscot,16,57,21,True,-23.945778069907604,0.904587470396013
ood,test_ood,penobscot_000_il_0506,penobscot,16,58,21,True,-26.235118111514822,0.9910707039358855
ood,test_ood,penobscot_000_il_0506,penobscot,16,59,21,True,-26.104554923069,0.9861384848190855
ood,test_ood,penobscot_000_il_0506,penobscot,16,60,21,True,-26.321860721758153,0.9943475353734146
ood,test_ood,penobscot_000_il_0506,penobscot,16,61,21,True,-21.992176765750393,0.8307872682588875
ood,test_ood,penobscot_000_il_0506,penobscot,16,62,21,True,-25.397775212607193,0.9594388274286529
ood,test_ood,penobscot_000_il_0506,penobscot,16,63,21,True,-22.987996142862027,0.8684058300230084
ood,test_ood,penobscot_000_il_0506,penobscot,16,64,21,True,-23.51910349775796,0.8884692022496885
ood,test_ood,penobscot_000_il_0506,penobscot,16,65,21,True,-25.27421070107714,0.9547709937675637
ood,test_ood,penobscot_000_il_0506,penobscot,16,66,21,True,-22.262581400875625,0.841002206531396
ood,test_ood,penobscot_000_il_0506,penobscot,16,67,21,True,-22.568219636655577,0.8525481466028917
ood,test_ood,penobscot_000_il_0506,penobscot,16,68,21,True,-21.553754473814834,0.8142252124814808
ood,test_ood,penobscot_000_il_0506,penobscot,16,69,21,True,-21.782601625396683,0.8228702548498018
ood,test_ood,penobscot_000_il_0506,penobscot,16,70,21,True,-22.85000324566507,0.8631929425802373
ood,test_ood,penobscot_000_il_0506,penobscot,16,71,21,True,-25.505937627727384,0.9635248239329162
ood,test_ood,penobscot_000_il_0506,penobscot,16,72,21,True,-23.771518427538208,0.898004552579651
ood,test_ood,penobscot_000_il_0506,penobscot,16,73,21,True,-25.642010150345723,0.9686651663626491
ood,test_ood,penobscot_000_il_0506,penobscot,16,74,21,True,-21.86547467706763,0.8260009079426422
ood,test_ood,penobscot_000_il_0506,penobscot,16,75,21,True,-24.576805973238834,0.9284254903240873
ood,test_ood,penobscot_000_il_0506,penobscot,16,76,21,True,-23.51910349775796,0.8884692022496885
ood,test_ood,penobscot_000_il_0506,penobscot,16,77,21,True,-25.945238063238094,0.9801200528932095
ood,test_ood,penobscot_000_il_0506,penobscot,16,78,21,True,-24.059811565036448,0.9088952557015425
ood,test_ood,penobscot_000_il_0506,penobscot,16,79,21,True,-23.766378249048305,0.8978103746730492
ood,test_ood,penobscot_000_il_0506,penobscot,16,80,21,True,-19.616809840158187,0.7410542409080627
ood,test_ood,penobscot_000_il_0506,penobscot,16,81,21,True,-19.372835471454565,0.7318377453578754
ood,test_ood,penobscot_000_il_0506,penobscot,16,82,21,True,-22.760668430202642,0.8598181867255084
ood,test_ood,penobscot_000_il_0506,penobscot,16,83,21,True,-14.169752160272765,0.5352835153394971
ood,test_ood,penobscot_000_il_0506,penobscot,16,84,21,True,-21.70215552844696,0.8198312835902113
ood,test_ood,penobscot_000_il_0506,penobscot,16,85,21,True,-21.620468271325024,0.8167454256545121
ood,test_ood,penobscot_000_il_0506,penobscot,16,86,21,True,-21.22220482492274,0.8017004301450541
ood,test_ood,penobscot_000_il_0506,penobscot,16,87,21,True,-24.95552045425904,0.9427319945181991
ood,test_ood,penobscot_000_il_0506,penobscot,16,88,21,True,-23.10465688794573,0.8728128636128837
ood,test_ood,penobscot_000_il_0506,penobscot,16,89,21,True,-23.515122873091435,0.8883188282176913
ood,test_ood,penobscot_000_il_0506,penobscot,16,90,21,True,-24.613144690161178,0.9297982395378424
ood,test_ood,penobscot_000_il_0506,penobscot,16,91,21,True,-26.107846662011546,0.9862628351657126
ood,test_ood,penobscot_000_il_0506,penobscot,16,92,21,True,-22.42364579544376,0.8470866541875927
ood,test_ood,penobscot_000_il_0506,penobscot,16,93,21,True,-16.613813184730336,0.6276115646997282
ood,test_ood,penobscot_000_il_0506,penobscot,16,94,21,True,-16.629826387214464,0.6282164872996854
ood,test_ood,penobscot_000_il_0506,penobscot,16,95,21,True,-26.155262648201933,0.9880540447425775
ood,test_ood,penobscot_000_il_0506,penobscot,16,96,21,True,-23.37964936937573,0.8832011146201583
ood,test_ood,penobscot_000_il_0506,penobscot,16,97,21,True,-21.153140291785547,0.7990914144287025
ood,test_ood,penobscot_000_il_0506,penobscot,16,98,21,True,-17.60845270709285,0.6651855556915054
ood,test_ood,penobscot_000_il_0506,penobscot,16,99,21,True,-23.614237995617557,0.8920630497544538
ood,test_ood,penobscot_000_il_0526,penobscot,17,0,21,True,-26.644800879355827,0.9802478014509753
ood,test_ood,penobscot_000_il_0526,penobscot,17,1,21,True,-24.154198821190946,0.8886198999005088
ood,test_ood,penobscot_000_il_0526,penobscot,17,2,21,True,-27.027504930925115,0.9943272763495035
ood,test_ood,penobscot_000_il_0526,penobscot,17,3,21,True,-26.794370723856627,0.9857503950676114
ood,test_ood,penobscot_000_il_0526,penobscot,17,4,21,True,-22.63250521768082,0.8326376159241058
ood,test_ood,penobscot_000_il_0526,penobscot,17,5,21,True,-21.98711195061669,0.8088939469818826
ood,test_ood,penobscot_000_il_0526,penobscot,17,6,21,True,-26.380329307173067,0.9705180354695268
ood,test_ood,penobscot_000_il_0526,penobscot,17,7,21,True,-27.008926654167404,0.9936437916040572
ood,test_ood,penobscot_000_il_0526,penobscot,17,8,21,True,-24.03107224639472,0.8840901398624932
ood,test_ood,penobscot_000_il_0526,penobscot,17,9,21,True,-24.455835366977478,0.8997169451433429
ood,test_ood,penobscot_000_il_0526,penobscot,17,10,21,True,-17.124064926773144,0.6299850793547738
ood,test_ood,penobscot_000_il_0526,penobscot,17,11,21,True,-18.800939893802287,0.6916764016949634
ood,test_ood,penobscot_000_il_0526,penobscot,17,12,21,True,-25.075327656804994,0.9225077311532976
ood,test_ood,penobscot_000_il_0526,penobscot,17,13,21,True,-24.730009950223902,0.9098036796495587
ood,test_ood,penobscot_000_il_0526,penobscot,17,14,21,True,-22.528863572306317,0.8288246958922716
ood,test_ood,penobscot_000_il_0526,penobscot,17,15,21,True,-23.62682314969805,0.8692180344161181
ood,test_ood,penobscot_000_il_0526,penobscot,17,16,21,True,-21.300993317201915,0.7836520138563672
ood,test_ood,penobscot_000_il_0526,penobscot,17,17,21,True,-26.790310100439942,0.9856010069301372
ood,test_ood,penobscot_000_il_0526,penobscot,17,18,21,True,-26.843290775148006,0.9875501372740694
ood,test_ood,penobscot_000_il_0526,penobscot,17,19,21,True,-23.736649702359585,0.8732584938391349
ood,test_ood,penobscot_000_il_0526,penobscot,17,20,21,True,-26.968124253128543,0.9921426933562845
ood,test_ood,penobscot_000_il_0526,penobscot,17,21,21,True,-23.020803408232833,0.8469228961676866
ood,test_ood,penobscot_000_il_0526,penobscot,17,22,21,True,-19.96648438410081,0.7345561525807593
ood,test_ood,penobscot_000_il_0526,penobscot,17,23,21,True,-26.408604619714403,0.9715582689124217
ood,test_ood,penobscot_000_il_0526,penobscot,17,24,21,True,-22.78554103300675,0.838267720731259
ood,test_ood,penobscot_000_il_0526,penobscot,17,25,21,True,-24.633634906241937,0.9062580939495258
ood,test_ood,penobscot_000_il_0526,penobscot,17,26,21,True,-24.419956866170388,0.8983969945197765
ood,test_ood,penobscot_000_il_0526,penobscot,17,27,21,True,-26.585957762902027,0.9780829950485732
ood,test_ood,penobscot_000_il_0526,penobscot,17,28,21,True,-24.339310655571705,0.8954300640858562
ood,test_ood,penobscot_000_il_0526,penobscot,17,29,21,True,-24.596680144695426,0.9048985482759387
ood,test_ood,penobscot_000_il_0526,penobscot,17,30,21,True,-24.577891693039565,0.904207331309758
ood,test_ood,penobscot_000_il_0526,penobscot,17,31,21,True,-22.409699113958453,0.8244406999736877
ood,test_ood,penobscot_000_il_0526,penobscot,17,32,21,True,-22.707015957830613,0.8353788257213577
ood,test_ood,penobscot_000_il_0526,penobscot,17,33,21,True,-26.140926019242926,0.9617105180962038
ood,test_ood,penobscot_000_il_0526,penobscot,17,34,21,True,-20.078239404532788,0.7386675592891663
ood,test_ood,penobscot_000_il_0526,penobscot,17,35,21,True,-22.70967121249334,0.8354765111031032
ood,test_ood,penobscot_000_il_0526,penobscot,17,36,21,True,-26.915456794673148,0.9902050860687434
ood,test_ood,penobscot_000_il_0526,penobscot,17,37,21,True,-20.541945180888433,0.7557270437961391
ood,test_ood,penobscot_000_il_0526,penobscot,17,38,21,True,-26.787967133913515,0.9855148104598842
ood,test_ood,penobscot_000_il_0526,penobscot,17,39,21,True,-23.028648949779388,0.8472115293943716
ood,test_ood,penobscot_000_il_0526,penobscot,17,40,21,True,-21.07424053788789,0.7753099018472778
ood,test_ood,penobscot_000_il_0526,penobscot,17,41,21,True,-20.0606463953376,0.7380203220040176
ood,test_ood,penobscot_000_il_0526,penobscot,17,42,21,True,-24.6853675190116,0.908161308770323
ood,test_ood,penobscot_000_il_0526,penobscot,17,43,21,True,-26.906654434352166,0.9898812519972755
ood,test_ood,penobscot_000_il_0526,penobscot,17,44,21,True,-26.789174924744096,0.9855592444307606
ood,test_ood,penobscot_000_il_0526,penobscot,17,45,21,True,-25.145926030200503,0.925105007095434
ood,test_ood,penobscot_000_il_0526,penobscot,17,46,21,True,-24.512517179621536,0.901802238348504
ood,test_ood,penobscot_000_il_0526,penobscot,17,47,21,True,-21.934392041754595,0.8069544100722708
ood,test_ood,penobscot_000_il_0526,penobscot,17,48,21,True,-22.987091677226907,0.8456826598322267
ood,test_ood,penobscot_000_il_0526,penobscot,17,49,21,True,-26.184667198808334,0.9633197324152
ood,test_ood,penobscot_000_il_0526,penobscot,17,50,21,True,-26.84136506433808,0.9874792914157641
ood,test_ood,penobscot_000_il_0526,penobscot,17,51,21,True,-20.90206827661125,0.768975777552206
ood,test_ood,penobscot_000_il_0526,penobscot,17,52,21,True,-26.94748470095827,0.9913833754041834
ood,test_ood,penobscot_000_il_0526,penobscot,17,53,21,True,-25.224887704167944,0.9280099643385348
ood,test_ood,penobscot_000_il_0526,penobscot,17,54,21,True,-26.84078610037866,0.987457991645092
ood,test_ood,penobscot_000_il_0526,penobscot,17,55,21,True,-23.4593483073523,0.8630567256207887
ood,test_ood,penobscot_000_il_0526,penobscot,17,56,21,True,-26.059573598220943,0.9587176065630835
ood,test_ood,penobscot_000_il_0526,penobscot,17,57,21,True,-22.809284898208766,0.8391412446794246
ood,test_ood,penobscot_000_il_0526,penobscot,17,58,21,True,-24.417867805684047,0.8983201391152977
ood,test_ood,penobscot_000_il_0526,penobscot,17,59,21,True,-25.089331249795485,0.9230229157592363
ood,test_ood,penobscot_000_il_0526,penobscot,17,60,21,True,-24.519320746227013,0.902052537881131
ood,test_ood,penobscot_000_il_0526,penobscot,17,61,21,True,-24.91959000016509,0.916778227066717
ood,test_ood,penobscot_000_il_0526,penobscot,17,62,21,True,-23.601686639890474,0.8682932758267559
ood,test_ood,penobscot_000_il_0526,penobscot,17,63,21,True,-23.614274511794726,0.8687563768202653
ood,test_ood,penobscot_000_il_0526,penobscot,17,64,21,True,-24.889999778297486,0.9156896188214725
ood,test_ood,penobscot_000_il_0526,penobscot,17,65,21,True,-23.435260743101768,0.8621705571706733
ood,test_ood,penobscot_000_il_0526,penobscot,17,66,21,True,-22.321995495362504,0.8212141313197412
ood,test_ood,penobscot_000_il_0526,penobscot,17,67,21,True,-26.670923872402525,0.9812088522247185
ood,test_ood,penobscot_000_il_0526,penobscot,17,68,21,True,-17.730962641110587,0.6523125177499256
ood,test_ood,penobscot_000_il_0526,penobscot,17,69,21,True,-21.685053128985224,0.7977813664392924
ood,test_ood,penobscot_000_il_0526,penobscot,17,70,21,True,-24.47929974742224,0.900580186998575
ood,test_ood,penobscot_000_il_0526,penobscot,17,71,21,True,-19.89539734691257,0.7319408989622038
ood,test_ood,penobscot_000_il_0526,penobscot,17,72,21,True,-17.950655640842005,0.6603949042896481
ood,test_ood,penobscot_000_il_0526,penobscot,17,73,21,True,-26.46888315554673,0.9737758836167635
ood,test_ood,penobscot_000_il_0526,penobscot,17,74,21,True,-26.743184631807416,0.9838672864482867
ood,test_ood,penobscot_000_il_0526,penobscot,17,75,21,True,-22.766354778174595,0.8375618688015538
ood,test_ood,penobscot_000_il_0526,penobscot,17,76,21,True,-22.138054392107726,0.8144470376987992
ood,test_ood,penobscot_000_il_0526,penobscot,17,77,21,True,-26.824347460177172,0.9868532229703578
ood,test_ood,penobscot_000_il_0526,penobscot,17,78,21,True,-23.10240016547322,0.849924796698022
ood,test_ood,penobscot_000_il_0526,penobscot,17,79,21,True,-19.1028593874982,0.7027838564382227
ood,test_ood,penobscot_000_il_0526,penobscot,17,80,21,True,-24.15274704349204,0.8885664897848174
ood,test_ood,penobscot_000_il_0526,penobscot,17,81,21,True,-22.334995591351646,0.8216923978141957
ood,test_ood,penobscot_000_il_0526,penobscot,17,82,21,True,-24.558323148108773,0.903487415134259
ood,test_ood,penobscot_000_il_0526,penobscot,17,83,21,True,-24.840881107165764,0.9138825694986021
ood,test_ood,penobscot_000_il_0526,penobscot,17,84,21,True,-21.83002912787785,0.8031149549626646
ood,test_ood,penobscot_000_il_0526,penobscot,17,85,21,True,-26.839088748256174,0.9873955469792867
ood,test_ood,penobscot_000_il_0526,penobscot,17,86,21,True,-26.858117576455918,0.9880956072684007
ood,test_ood,penobscot_000_il_0526,penobscot,17,87,21,True,-25.76538186105305,0.9478944517994349
ood,test_ood,penobscot_000_il_0526,penobscot,17,88,21,True,-24.709545167027308,0.9090507913533967
ood,test_ood,penobscot_000_il_0526,penobscot,17,89,21,True,-17.077107785538843,0.6282575515467876
ood,test_ood,penobscot_000_il_0526,penobscot,17,90,21,True,-26.821487920674944,0.9867480220599477
ood,test_ood,penobscot_000_il_0526,penobscot,17,91,21,True,-23.091993399748773,0.849541937420229
ood,test_ood,penobscot_000_il_0526,penobscot,17,92,21,True,-24.47929974742224,0.900580186998575
ood,test_ood,penobscot_000_il_0526,penobscot,17,93,21,True,-24.62328116765942,0.9058771855115808
ood,test_ood,penobscot_000_il_0526,penobscot,17,94,21,True,-20.600894186190057,0.7578957457919347
ood,test_ood,penobscot_000_il_0526,penobscot,17,95,21,True,-26.965855937840562,0.9920592432646845
ood,test_ood,penobscot_000_il_0526,penobscot,17,96,21,True,-24.811679475940785,0.9128082572927546
ood,test_ood,penobscot_000_il_0526,penobscot,17,97,21,True,-21.986124558269935,0.8088576213519237
ood,test_ood,penobscot_000_il_0526,penobscot,17,98,21,True,-20.177157994325185,0.7423067206627367
ood,test_ood,penobscot_000_il_0526,penobscot,17,99,21,True,-22.764201550777265,0.837482652731154
ood,test_ood,penobscot_000_il_0605,penobscot,18,0,20,True,-13.272340505614801,0.7285805640387651
ood,test_ood,penobscot_000_il_0605,penobscot,18,1,20,True,-12.152870044736545,0.6671276183833724
ood,test_ood,penobscot_000_il_0605,penobscot,18,2,20,True,-14.519576335652653,0.79704714566044
ood,test_ood,penobscot_000_il_0605,penobscot,18,3,20,True,-7.90439029424501,0.4339087847035917
ood,test_ood,penobscot_000_il_0605,penobscot,18,4,20,True,-16.411478159137015,0.9009024451139972
ood,test_ood,penobscot_000_il_0605,penobscot,18,5,20,True,-11.987563182521331,0.6580531550766718
ood,test_ood,penobscot_000_il_0605,penobscot,18,6,20,True,-11.626222185108238,0.6382174653884672
ood,test_ood,penobscot_000_il_0605,penobscot,18,7,20,True,-14.989473054677244,0.8228419643242669
ood,test_ood,penobscot_000_il_0605,penobscot,18,8,20,True,-15.025330979075425,0.8248103727426793
ood,test_ood,penobscot_000_il_0605,penobscot,18,9,20,True,-12.950340376083737,0.7109044777527743
ood,test_ood,penobscot_000_il_0605,penobscot,18,10,20,True,-16.822070660128347,0.9234417791399591
ood,test_ood,penobscot_000_il_0605,penobscot,18,11,20,True,-10.53288386910689,0.578199034832043
ood,test_ood,penobscot_000_il_0605,penobscot,18,12,20,True,-14.51715591180173,0.7969142773261947
ood,test_ood,penobscot_000_il_0605,penobscot,18,13,20,True,-17.30972027873272,0.9502111371161016
ood,test_ood,penobscot_000_il_0605,penobscot,18,14,20,True,-13.618855073575531,0.7476023619850788
ood,test_ood,penobscot_000_il_0605,penobscot,18,15,20,True,-13.272654426092627,0.7285977965953517
ood,test_ood,penobscot_000_il_0605,penobscot,18,16,20,True,-17.691890467234742,0.9711902380802319
ood,test_ood,penobscot_000_il_0605,penobscot,18,17,20,True,-14.856407549175259,0.8155373791976477
ood,test_ood,penobscot_000_il_0605,penobscot,18,18,20,True,-11.984665408537701,0.6578940827711836
ood,test_ood,penobscot_000_il_0605,penobscot,18,19,20,True,-17.04479154522437,0.9356679654721904
ood,test_ood,penobscot_000_il_0605,penobscot,18,20,20,True,-13.301568888953515,0.7301850460824448
ood,test_ood,penobscot_000_il_0605,penobscot,18,21,20,True,-10.787676902322488,0.5921858106968453
ood,test_ood,penobscot_000_il_0605,penobscot,18,22,20,True,-11.804149844206016,0.6479847429962646
ood,test_ood,penobscot_000_il_0605,penobscot,18,23,20,True,-14.530988267899955,0.7976735997534461
ood,test_ood,penobscot_000_il_0605,penobscot,18,24,20,True,-7.657879172944057,0.42037664154291104
ood,test_ood,penobscot_000_il_0605,penobscot,18,25,20,True,-9.04157939125108,0.49633438879089703
ood,test_ood,penobscot_000_il_0605,penobscot,18,26,20,True,-13.051672867560494,0.7164670899962106
ood,test_ood,penobscot_000_il_0605,penobscot,18,27,20,True,-16.776935290796334,0.9209640885749751
ood,test_ood,penobscot_000_il_0605,penobscot,18,28,20,True,-13.440883304996657,0.7378326630024977
ood,test_ood,penobscot_000_il_0605,penobscot,18,29,20,True,-8.271272057105584,0.4540486328040389
ood,test_ood,penobscot_000_il_0605,penobscot,18,30,20,True,-13.275583066299594,0.7287585632915466
ood,test_ood,penobscot_000_il_0605,penobscot,18,31,20,True,-10.813797301275157,0.5936196810073455
ood,test_ood,penobscot_000_il_0605,penobscot,18,32,20,True,-17.621669985727813,0.9673355089160915
ood,test_ood,penobscot_000_il_0605,penobscot,18,33,20,True,-12.719643495720934,0.6982404519055162
ood,test_ood,penobscot_000_il_0605,penobscot,18,34,20,True,-12.053850582955274,0.6616919791089811
ood,test_ood,penobscot_000_il_0605,penobscot,18,35,20,True,-9.550377247909205,0.5242646720162911
ood,test_ood,penobscot_000_il_0605,penobscot,18,36,20,True,-14.971459751997024,0.8218531302733774
ood,test_ood,penobscot_000_il_0605,penobscot,18,37,20,True,-9.976562722817226,0.5476599769786867
ood,test_ood,penobscot_000_il_0605,penobscot,18,38,20,True,-9.944180438159652,0.5458823626076045
ood,test_ood,penobscot_000_il_0605,penobscot,18,39,20,True,-13.347915726353177,0.7327292397700443
ood,test_ood,penobscot_000_il_0605,penobscot,18,40,20,True,-6.3092308494630345,0.3463430559973885
ood,test_ood,penobscot_000_il_0605,penobscot,18,41,20,True,-13.313735500214394,0.7308529280201588
ood,test_ood,penobscot_000_il_0605,penobscot,18,42,20,True,-11.749501743044775,0.644984854291566
ood,test_ood,penobscot_000_il_0605,penobscot,18,43,20,True,-8.753114053441179,0.4804991833545792
ood,test_ood,penobscot_000_il_0605,penobscot,18,44,20,True,-10.251493911186392,0.5627522299395804
ood,test_ood,penobscot_000_il_0605,penobscot,18,45,20,True,-17.318483992643078,0.9506922181749536
ood,test_ood,penobscot_000_il_0605,penobscot,18,46,20,True,-12.245598880055173,0.6722179358831776
ood,test_ood,penobscot_000_il_0605,penobscot,18,47,20,True,-12.843622355483038,0.7050462287416476
ood,test_ood,penobscot_000_il_0605,penobscot,18,48,20,True,-16.717325314342087,0.9176918194338239
ood,test_ood,penobscot_000_il_0605,penobscot,18,49,20,True,-10.64458980122716,0.5843310935293192
ood,test_ood,penobscot_000_il_0605,penobscot,18,50,20,True,-16.170006282498633,0.8876469295546832
ood,test_ood,penobscot_000_il_0605,penobscot,18,51,20,True,-17.474827074948312,0.9592746178686108
ood,test_ood,penobscot_000_il_0605,penobscot,18,52,20,True,-11.345062232977444,0.6227832865846684
ood,test_ood,penobscot_000_il_0605,penobscot,18,53,20,True,-12.9464759890143,0.7106923435546256
ood,test_ood,penobscot_000_il_0605,penobscot,18,54,20,True,-12.036312888315551,0.6607292533977815
ood,test_ood,penobscot_000_il_0605,penobscot,18,55,20,True,-14.978226807451613,0.822224605453501
ood,test_ood,penobscot_000_il_0605,penobscot,18,56,20,True,-14.636623567970517,0.8034724131937172
ood,test_ood,penobscot_000_il_0605,penobscot,18,57,20,True,-14.528960326256122,0.7975622765948758
ood,test_ood,penobscot_000_il_0605,penobscot,18,58,20,True,-15.105975530957867,0.8292373276623715
ood,test_ood,penobscot_000_il_0605,penobscot,18,59,20,True,-13.135186352936197,0.7210515340325985
ood,test_ood,penobscot_000_il_0605,penobscot,18,60,20,True,-15.882539442948119,0.8718665363366558
ood,test_ood,penobscot_000_il_0605,penobscot,18,61,20,True,-17.246481355879347,0.9467396582113656
ood,test_ood,penobscot_000_il_0605,penobscot,18,62,20,True,-8.652054247525502,0.4749515400911667
ood,test_ood,penobscot_000_il_0605,penobscot,18,63,20,True,-12.463750763200316,0.684193308425855
ood,test_ood,penobscot_000_il_0605,penobscot,18,64,20,True,-8.59651457931129,0.47190270911995114
ood,test_ood,penobscot_000_il_0605,penobscot,18,65,20,True,-12.163154876323679,0.667692200673559
ood,test_ood,penobscot_000_il_0605,penobscot,18,66,20,True,-13.300656783062148,0.7301349763434631
ood,test_ood,penobscot_000_il_0605,penobscot,18,67,20,True,-14.749990155965982,0.8096956330237046
ood,test_ood,penobscot_000_il_0605,penobscot,18,68,20,True,-8.379288750687849,0.45997817202151703
ood,test_ood,penobscot_000_il_0605,penobscot,18,69,20,True,-7.537960986046411,0.4137937739460897
ood,test_ood,penobscot_000_il_0605,penobscot,18,70,20,True,-8.576462391454566,0.47080195116903184
ood,test_ood,penobscot_000_il_0605,penobscot,18,71,20,True,-12.658425956513444,0.6948799361603101
ood,test_ood,penobscot_000_il_0605,penobscot,18,72,20,True,-14.38880958470259,0.7898687498737731
ood,test_ood,penobscot_000_il_0605,penobscot,18,73,20,True,-16.194864155542962,0.8890114939399764
ood,test_ood,penobscot_000_il_0605,penobscot,18,74,20,True,-16.53085535965866,0.9074556154499023
ood,test_ood,penobscot_000_il_0605,penobscot,18,75,20,True,-14.131499777199352,0.7757438165506634
ood,test_ood,penobscot_000_il_0605,penobscot,18,76,20,True,-11.603479109346381,0.6369689920721336
ood,test_ood,penobscot_000_il_0605,penobscot,18,77,20,True,-17.39653610385178,0.9549768619561159
ood,test_ood,penobscot_000_il_0605,penobscot,18,78,20,True,-16.938542213105574,0.9298354449539667
ood,test_ood,penobscot_000_il_0605,penobscot,18,79,20,True,-15.034826123828374,0.8253316054458942
ood,test_ood,penobscot_000_il_0605,penobscot,18,80,20,True,-12.455097262368547,0.6837182774760198
ood,test_ood,penobscot_000_il_0605,penobscot,18,81,20,True,-13.14498113653147,0.7215892153069348
ood,test_ood,penobscot_000_il_0605,penobscot,18,82,20,True,-17.309727358385242,0.9502115257511908
ood,test_ood,penobscot_000_il_0605,penobscot,18,83,20,True,-14.63585921919508,0.8034304545307596
ood,test_ood,penobscot_000_il_0605,penobscot,18,84,20,True,-17.463024970724607,0.958626745419248
ood,test_ood,penobscot_000_il_0605,penobscot,18,85,20,True,-14.663137562297344,0.8049278897868161
ood,test_ood,penobscot_000_il_0605,penobscot,18,86,20,True,-12.401393719423114,0.6807702399694843
ood,test_ood,penobscot_000_il_0605,penobscot,18,87,20,True,-6.353683631870581,0.34878327618808375
ood,test_ood,penobscot_000_il_0605,penobscot,18,88,20,True,-12.637330860842129,0.6937219281438523
ood,test_ood,penobscot_000_il_0605,penobscot,18,89,20,True,-9.421008806832091,0.5171630359688358
ood,test_ood,penobscot_000_il_0605,penobscot,18,90,20,True,-17.83714903227455,0.979164157013625
ood,test_ood,penobscot_000_il_0605,penobscot,18,91,20,True,-12.462702643077117,0.6841357722324293
ood,test_ood,penobscot_000_il_0605,penobscot,18,92,20,True,-13.457417110457216,0.7387402805627216
ood,test_ood,penobscot_000_il_0605,penobscot,18,93,20,True,-12.904647316863116,0.7083961729932987
ood,test_ood,penobscot_000_il_0605,penobscot,18,94,20,True,-13.092047152978811,0.7186834224984016
ood,test_ood,penobscot_000_il_0605,penobscot,18,95,20,True,-6.456647650752645,0.35443545056690223
ood,test_ood,penobscot_000_il_0605,penobscot,18,96,20,True,-12.227785541443199,0.6712400787909913
ood,test_ood,penobscot_000_il_0605,penobscot,18,97,20,True,-12.824302122373958,0.703985651194679
ood,test_ood,penobscot_000_il_0605,penobscot,18,98,20,True,-9.608389217969789,0.5274492191464569
ood,test_ood,penobscot_000_il_0605,penobscot,18,99,20,True,-7.973638626805275,0.43771014808589476
ood,test_ood,penobscot_000_il_0624,penobscot,19,0,20,True,-10.76970380211905,0.6420896113565602
ood,test_ood,penobscot_000_il_0624,penobscot,19,1,20,True,-11.681826586426396,0.6964703608039248
ood,test_ood,penobscot_000_il_0624,penobscot,19,2,20,True,-10.849797637121778,0.6468648048376324
ood,test_ood,penobscot_000_il_0624,penobscot,19,3,20,True,-9.485693948931619,0.5655369593282943
ood,test_ood,penobscot_000_il_0624,penobscot,19,4,20,True,-8.481633679634559,0.5056748981298553
